	S.Agona_03	S.Agona_01	S.Enteritidis_04	S.Agona_02	S.GoldCoast_02	S.Enteritidis_03	S.GoldCoast_03	S.Enteritidis_01	S.GoldCoast_01	S.Enteritidis_02
ybiI	66b0f4f41c6d710fef9ea3069d02605a423065f7045ecd777c233d56c8f79a16	66b0f4f41c6d710fef9ea3069d02605a423065f7045ecd777c233d56c8f79a16	9d2d0f7a6c583463c0f39c460c84a2c37e294a6b1a1b277719e8d4d8d87e8aaf	66b0f4f41c6d710fef9ea3069d02605a423065f7045ecd777c233d56c8f79a16	23e1f69cb51633186bd68a3f6ae26db2148317e85e726cac193d15999ed3a6d8	9d2d0f7a6c583463c0f39c460c84a2c37e294a6b1a1b277719e8d4d8d87e8aaf	23e1f69cb51633186bd68a3f6ae26db2148317e85e726cac193d15999ed3a6d8	9d2d0f7a6c583463c0f39c460c84a2c37e294a6b1a1b277719e8d4d8d87e8aaf	23e1f69cb51633186bd68a3f6ae26db2148317e85e726cac193d15999ed3a6d8	9d2d0f7a6c583463c0f39c460c84a2c37e294a6b1a1b277719e8d4d8d87e8aaf
ybiO	5bfd555dabfd0ee66fcdf6284e845a115d42a3194461c584fed00cfec26b2680	5bfd555dabfd0ee66fcdf6284e845a115d42a3194461c584fed00cfec26b2680		5bfd555dabfd0ee66fcdf6284e845a115d42a3194461c584fed00cfec26b2680	3178d785e7f6f54a78910b0f62ed84be843af9637464784c09735eaad85fb1e2		3178d785e7f6f54a78910b0f62ed84be843af9637464784c09735eaad85fb1e2	d2f8ce94303f86fa1d8238cf583bb1a7c392ae1f607787cbe54d7dd797ebd729	3178d785e7f6f54a78910b0f62ed84be843af9637464784c09735eaad85fb1e2	
ybiR	7b6bf53a737742d71e1e72a69b66800d2ffeb65f8968a381b2bf43adb3ce1b59	7b6bf53a737742d71e1e72a69b66800d2ffeb65f8968a381b2bf43adb3ce1b59	2b871fd38c0465d3b3cdd362a0f135f6f23614da9252049324dc31a7a41135f8	7b6bf53a737742d71e1e72a69b66800d2ffeb65f8968a381b2bf43adb3ce1b59	c5b48c3932f3d1e66c1671bd19b475fcc6acfcd96be1b26b93f182ef6227f010	2b871fd38c0465d3b3cdd362a0f135f6f23614da9252049324dc31a7a41135f8	c5b48c3932f3d1e66c1671bd19b475fcc6acfcd96be1b26b93f182ef6227f010	2b871fd38c0465d3b3cdd362a0f135f6f23614da9252049324dc31a7a41135f8	c5b48c3932f3d1e66c1671bd19b475fcc6acfcd96be1b26b93f182ef6227f010	2b871fd38c0465d3b3cdd362a0f135f6f23614da9252049324dc31a7a41135f8
ybiS	b0e39ec0237d4757177842aa014ff9ddd58f30e77b11ed0db089a78bba064c81	b0e39ec0237d4757177842aa014ff9ddd58f30e77b11ed0db089a78bba064c81	1d2a315701cdbf51ec4297eefdd2e72fe8a752b9d50697048d74ce02f340ac26	b0e39ec0237d4757177842aa014ff9ddd58f30e77b11ed0db089a78bba064c81	a7dba5a29091e4dec7460e2513a765c7c720e38a857d1f4460f6a6abc8b1030c	1d2a315701cdbf51ec4297eefdd2e72fe8a752b9d50697048d74ce02f340ac26	a7dba5a29091e4dec7460e2513a765c7c720e38a857d1f4460f6a6abc8b1030c	1d2a315701cdbf51ec4297eefdd2e72fe8a752b9d50697048d74ce02f340ac26	a7dba5a29091e4dec7460e2513a765c7c720e38a857d1f4460f6a6abc8b1030c	1d2a315701cdbf51ec4297eefdd2e72fe8a752b9d50697048d74ce02f340ac26
ybiT	4a41a5f083b5063971acfd64596ccfe4602b3879e4d936afd8191431d588e7c5	4a41a5f083b5063971acfd64596ccfe4602b3879e4d936afd8191431d588e7c5	c02d94943374b82e16fda600e49dba441f44edc1c6109db8b4c1ed776ca226bd	4a41a5f083b5063971acfd64596ccfe4602b3879e4d936afd8191431d588e7c5	740120759801daeeff05fe63aa39887d8a00d44c45f8a417b4de53492ee4f017	c02d94943374b82e16fda600e49dba441f44edc1c6109db8b4c1ed776ca226bd	740120759801daeeff05fe63aa39887d8a00d44c45f8a417b4de53492ee4f017	c02d94943374b82e16fda600e49dba441f44edc1c6109db8b4c1ed776ca226bd	740120759801daeeff05fe63aa39887d8a00d44c45f8a417b4de53492ee4f017	c02d94943374b82e16fda600e49dba441f44edc1c6109db8b4c1ed776ca226bd
ybiU	a0688fb4a5b7d1e8899ab818766db9c67f63680477896b147a08e89c6e298eec	a0688fb4a5b7d1e8899ab818766db9c67f63680477896b147a08e89c6e298eec	aac13c5bf574742d441ddf07746ea7acc0330ab4a3535491bc67698ede953f85	a0688fb4a5b7d1e8899ab818766db9c67f63680477896b147a08e89c6e298eec	31b18f1d776caef0ce4af8de3190d9516b8ea996d1b4bc466e7ce1b9be31f0a5	aac13c5bf574742d441ddf07746ea7acc0330ab4a3535491bc67698ede953f85	31b18f1d776caef0ce4af8de3190d9516b8ea996d1b4bc466e7ce1b9be31f0a5	aac13c5bf574742d441ddf07746ea7acc0330ab4a3535491bc67698ede953f85	31b18f1d776caef0ce4af8de3190d9516b8ea996d1b4bc466e7ce1b9be31f0a5	aac13c5bf574742d441ddf07746ea7acc0330ab4a3535491bc67698ede953f85
ybiV	4083d4049d73b782637c5c1a5486b4de784b8f5422d0d432ea5db9b69409bff6	4083d4049d73b782637c5c1a5486b4de784b8f5422d0d432ea5db9b69409bff6	26d7f9a6c9f11f586bd62a88232d61f771f8b1fd1a228dcfec7ae5be9e415c02	4083d4049d73b782637c5c1a5486b4de784b8f5422d0d432ea5db9b69409bff6	ff3ef9e6c88cd699a7671185514bc3d48194146efa056cd65d831967a9190e0f	26d7f9a6c9f11f586bd62a88232d61f771f8b1fd1a228dcfec7ae5be9e415c02	ff3ef9e6c88cd699a7671185514bc3d48194146efa056cd65d831967a9190e0f	26d7f9a6c9f11f586bd62a88232d61f771f8b1fd1a228dcfec7ae5be9e415c02	ff3ef9e6c88cd699a7671185514bc3d48194146efa056cd65d831967a9190e0f	26d7f9a6c9f11f586bd62a88232d61f771f8b1fd1a228dcfec7ae5be9e415c02
ybjG	341ed78533a9756a09cd781075e147cb28c98c7017ca54c3042d31420becac7d	341ed78533a9756a09cd781075e147cb28c98c7017ca54c3042d31420becac7d	def7ce3e6d5262c3e4edc09f21ef2c3d924c8e096ca89b8f42f104db9f2ebb75	341ed78533a9756a09cd781075e147cb28c98c7017ca54c3042d31420becac7d	de33e5269f913dba683df281a48b0853d9dc3ecfd0b26e590179a0190ec83251	def7ce3e6d5262c3e4edc09f21ef2c3d924c8e096ca89b8f42f104db9f2ebb75	de33e5269f913dba683df281a48b0853d9dc3ecfd0b26e590179a0190ec83251	def7ce3e6d5262c3e4edc09f21ef2c3d924c8e096ca89b8f42f104db9f2ebb75	de33e5269f913dba683df281a48b0853d9dc3ecfd0b26e590179a0190ec83251	def7ce3e6d5262c3e4edc09f21ef2c3d924c8e096ca89b8f42f104db9f2ebb75
ybjI	298f693859cc3a749ce124df98129a4a98ae164b53f97a1afe11a2a7e1fc64f4	298f693859cc3a749ce124df98129a4a98ae164b53f97a1afe11a2a7e1fc64f4	66459c9c46e8ce6f7606a125ae5986ac737e756565e9ba147c8c735d6bc913ee	298f693859cc3a749ce124df98129a4a98ae164b53f97a1afe11a2a7e1fc64f4	0e35c8f5e40b3d946adc64ae3b24f37e6109f42396471c5b781838bd62d5e1f6	66459c9c46e8ce6f7606a125ae5986ac737e756565e9ba147c8c735d6bc913ee	0e35c8f5e40b3d946adc64ae3b24f37e6109f42396471c5b781838bd62d5e1f6	66459c9c46e8ce6f7606a125ae5986ac737e756565e9ba147c8c735d6bc913ee	0e35c8f5e40b3d946adc64ae3b24f37e6109f42396471c5b781838bd62d5e1f6	66459c9c46e8ce6f7606a125ae5986ac737e756565e9ba147c8c735d6bc913ee
ybjJ	21482f286d92361ff5bd3b9df48664115b1c13c3629c6766e99dc81cd379f0a5	21482f286d92361ff5bd3b9df48664115b1c13c3629c6766e99dc81cd379f0a5	e352e547d7ff4603631f3d6c87486361dfd94b14f4afef6ccd33f04fa2df4d54	21482f286d92361ff5bd3b9df48664115b1c13c3629c6766e99dc81cd379f0a5	84242feab034d43f47542ff3157bcce691453827274fac66c9ae05ab6c116af3	e352e547d7ff4603631f3d6c87486361dfd94b14f4afef6ccd33f04fa2df4d54	84242feab034d43f47542ff3157bcce691453827274fac66c9ae05ab6c116af3	e352e547d7ff4603631f3d6c87486361dfd94b14f4afef6ccd33f04fa2df4d54	84242feab034d43f47542ff3157bcce691453827274fac66c9ae05ab6c116af3	e352e547d7ff4603631f3d6c87486361dfd94b14f4afef6ccd33f04fa2df4d54
ybjM	914ff4d8d82e2d396848e1143b692571aa7f8e0179671ab40e925d085b6bee5b	914ff4d8d82e2d396848e1143b692571aa7f8e0179671ab40e925d085b6bee5b	3426d1a58f0f8a8910ebd699a4accc137544b8131e8bb82a4a545f09f2c97bad	914ff4d8d82e2d396848e1143b692571aa7f8e0179671ab40e925d085b6bee5b	914ff4d8d82e2d396848e1143b692571aa7f8e0179671ab40e925d085b6bee5b	3426d1a58f0f8a8910ebd699a4accc137544b8131e8bb82a4a545f09f2c97bad	914ff4d8d82e2d396848e1143b692571aa7f8e0179671ab40e925d085b6bee5b	3426d1a58f0f8a8910ebd699a4accc137544b8131e8bb82a4a545f09f2c97bad	914ff4d8d82e2d396848e1143b692571aa7f8e0179671ab40e925d085b6bee5b	3426d1a58f0f8a8910ebd699a4accc137544b8131e8bb82a4a545f09f2c97bad
ybjN	ab7e9eb32f5e5f5648f36809fef63f0d8f064a8dc25f5a56fbc970667ed1202f	ab7e9eb32f5e5f5648f36809fef63f0d8f064a8dc25f5a56fbc970667ed1202f	d94954db0affc1478cc3fd7fee195c45a6c714a8b6268c7a6f3354bcb2df68ca	ab7e9eb32f5e5f5648f36809fef63f0d8f064a8dc25f5a56fbc970667ed1202f	8ff11b0d8b62166fb9b6016fd04d4c6c4c102c967b9a29aad670ce775b7351de	d94954db0affc1478cc3fd7fee195c45a6c714a8b6268c7a6f3354bcb2df68ca	8ff11b0d8b62166fb9b6016fd04d4c6c4c102c967b9a29aad670ce775b7351de	d94954db0affc1478cc3fd7fee195c45a6c714a8b6268c7a6f3354bcb2df68ca	8ff11b0d8b62166fb9b6016fd04d4c6c4c102c967b9a29aad670ce775b7351de	d94954db0affc1478cc3fd7fee195c45a6c714a8b6268c7a6f3354bcb2df68ca
ybjO	b20693186e8e98d2e4277483e07dd4129829c06714ca756019ed675f9bb8f907	b20693186e8e98d2e4277483e07dd4129829c06714ca756019ed675f9bb8f907	c90696c93d04edcfbf1b1c7a8c321ec6f47fab6b30b3f29af9e261ab67296e78	b20693186e8e98d2e4277483e07dd4129829c06714ca756019ed675f9bb8f907	a7e7d791b8d2a1ed455c5018bd84b895d0b7e98b6c5d92e872a3ef7162c3979b	c90696c93d04edcfbf1b1c7a8c321ec6f47fab6b30b3f29af9e261ab67296e78	a7e7d791b8d2a1ed455c5018bd84b895d0b7e98b6c5d92e872a3ef7162c3979b	c90696c93d04edcfbf1b1c7a8c321ec6f47fab6b30b3f29af9e261ab67296e78	a7e7d791b8d2a1ed455c5018bd84b895d0b7e98b6c5d92e872a3ef7162c3979b	c90696c93d04edcfbf1b1c7a8c321ec6f47fab6b30b3f29af9e261ab67296e78
ybjP	2fd17bee676ffef54df78a14616b768bfdf5eec4d9c9506d6eac8c2cd6e580ff	2fd17bee676ffef54df78a14616b768bfdf5eec4d9c9506d6eac8c2cd6e580ff	da3018855ca9bdec51dd0e3ddcdb61f204d16fef8ac8267b824eb17a02d6f8ec	2fd17bee676ffef54df78a14616b768bfdf5eec4d9c9506d6eac8c2cd6e580ff	2fd17bee676ffef54df78a14616b768bfdf5eec4d9c9506d6eac8c2cd6e580ff	da3018855ca9bdec51dd0e3ddcdb61f204d16fef8ac8267b824eb17a02d6f8ec	2fd17bee676ffef54df78a14616b768bfdf5eec4d9c9506d6eac8c2cd6e580ff	da3018855ca9bdec51dd0e3ddcdb61f204d16fef8ac8267b824eb17a02d6f8ec	2fd17bee676ffef54df78a14616b768bfdf5eec4d9c9506d6eac8c2cd6e580ff	da3018855ca9bdec51dd0e3ddcdb61f204d16fef8ac8267b824eb17a02d6f8ec
ycaC_1	a9735516bbe32078eb4fe416d23333e74f3d68ec76a9b38bfa7e739ffa1eab7f	a9735516bbe32078eb4fe416d23333e74f3d68ec76a9b38bfa7e739ffa1eab7f	c868be09b32a8eb9e82bac4914bf510d5ed1af6ba657e1e88d3eaa8af71b33c9	a9735516bbe32078eb4fe416d23333e74f3d68ec76a9b38bfa7e739ffa1eab7f	e8f04dbfa26c0950c00c6adfd58626ab29b9bc6265bbbf96d32e6a2be12d7707	c868be09b32a8eb9e82bac4914bf510d5ed1af6ba657e1e88d3eaa8af71b33c9	e8f04dbfa26c0950c00c6adfd58626ab29b9bc6265bbbf96d32e6a2be12d7707	c868be09b32a8eb9e82bac4914bf510d5ed1af6ba657e1e88d3eaa8af71b33c9	e8f04dbfa26c0950c00c6adfd58626ab29b9bc6265bbbf96d32e6a2be12d7707	c868be09b32a8eb9e82bac4914bf510d5ed1af6ba657e1e88d3eaa8af71b33c9
ycaC_2	e9b65f0352115aa239324c2374d04af1844686fbe396a6bda6715f087b36e399	e9b65f0352115aa239324c2374d04af1844686fbe396a6bda6715f087b36e399	0b528dd9a6823cd7f1f87e5f972ad5e1a27f755d2f9ae9e7c7fd3ad802372ceb	e9b65f0352115aa239324c2374d04af1844686fbe396a6bda6715f087b36e399	d27fd1b2ec20a88f58e6847eb779bb29dead7db4599e73368970849689dcf2ed	0b528dd9a6823cd7f1f87e5f972ad5e1a27f755d2f9ae9e7c7fd3ad802372ceb	d27fd1b2ec20a88f58e6847eb779bb29dead7db4599e73368970849689dcf2ed	0b528dd9a6823cd7f1f87e5f972ad5e1a27f755d2f9ae9e7c7fd3ad802372ceb	d27fd1b2ec20a88f58e6847eb779bb29dead7db4599e73368970849689dcf2ed	0b528dd9a6823cd7f1f87e5f972ad5e1a27f755d2f9ae9e7c7fd3ad802372ceb
ycaD	2949a2faf707aee1804d692d5b4aa0ac0a3d2b5e3f718ce800f6ab8c7e872f2a	2949a2faf707aee1804d692d5b4aa0ac0a3d2b5e3f718ce800f6ab8c7e872f2a	f5c6d35ab9b4919a3a6ddfe6b30ef41df0f7c3acd9ef9a2a1cef3f7ac4b1a5b2	2949a2faf707aee1804d692d5b4aa0ac0a3d2b5e3f718ce800f6ab8c7e872f2a	828e279a7bbb47cac8506e7a48ec011930d338067f296fc2090bc31ef9a63fdc	f5c6d35ab9b4919a3a6ddfe6b30ef41df0f7c3acd9ef9a2a1cef3f7ac4b1a5b2	828e279a7bbb47cac8506e7a48ec011930d338067f296fc2090bc31ef9a63fdc	f5c6d35ab9b4919a3a6ddfe6b30ef41df0f7c3acd9ef9a2a1cef3f7ac4b1a5b2	828e279a7bbb47cac8506e7a48ec011930d338067f296fc2090bc31ef9a63fdc	f5c6d35ab9b4919a3a6ddfe6b30ef41df0f7c3acd9ef9a2a1cef3f7ac4b1a5b2
ycaL	0b0a3e95513cf14cf64b7ce52c099ae5b1440da164178d24659aa7299b4d49b4	0b0a3e95513cf14cf64b7ce52c099ae5b1440da164178d24659aa7299b4d49b4	2cfca359f1852b35bbc31b00cd7af09655f9cd39d4b26473214efac46158743a	0b0a3e95513cf14cf64b7ce52c099ae5b1440da164178d24659aa7299b4d49b4	37c1d4ebf8c0616775c57802843c7947b6913eaa4ef4e7e9d4b19b385664d09e	2cfca359f1852b35bbc31b00cd7af09655f9cd39d4b26473214efac46158743a	37c1d4ebf8c0616775c57802843c7947b6913eaa4ef4e7e9d4b19b385664d09e	2cfca359f1852b35bbc31b00cd7af09655f9cd39d4b26473214efac46158743a	37c1d4ebf8c0616775c57802843c7947b6913eaa4ef4e7e9d4b19b385664d09e	2cfca359f1852b35bbc31b00cd7af09655f9cd39d4b26473214efac46158743a
ycaM	10d5cd0f3aaa2caf082d31e43d21f8476391908d9696e1db02cb775e36c2c62b	10d5cd0f3aaa2caf082d31e43d21f8476391908d9696e1db02cb775e36c2c62b	af2ec67847992e22b379d0e4f63023f75d85a27fe12903eba2a49b8dbc9981a1	10d5cd0f3aaa2caf082d31e43d21f8476391908d9696e1db02cb775e36c2c62b	ce09fefd3ff12ab7a1d8f504b1993282d5ecc147aa32658168e01888f0344057	af2ec67847992e22b379d0e4f63023f75d85a27fe12903eba2a49b8dbc9981a1	ce09fefd3ff12ab7a1d8f504b1993282d5ecc147aa32658168e01888f0344057	af2ec67847992e22b379d0e4f63023f75d85a27fe12903eba2a49b8dbc9981a1	ce09fefd3ff12ab7a1d8f504b1993282d5ecc147aa32658168e01888f0344057	af2ec67847992e22b379d0e4f63023f75d85a27fe12903eba2a49b8dbc9981a1
ycaO	713f1ee20888d5b34eee3e4b5171aefc3069534465db757e59a20a8049ae9614	713f1ee20888d5b34eee3e4b5171aefc3069534465db757e59a20a8049ae9614	dbe35f92f15b9ccd93dac05988c467a9d26bb720a1f24122c0e12053e1b1c1c9	713f1ee20888d5b34eee3e4b5171aefc3069534465db757e59a20a8049ae9614	fd6caecccc382d836c21e0aa334aee1b0383d48f37942b2689e415a5924bbd1a	dbe35f92f15b9ccd93dac05988c467a9d26bb720a1f24122c0e12053e1b1c1c9	fd6caecccc382d836c21e0aa334aee1b0383d48f37942b2689e415a5924bbd1a	dbe35f92f15b9ccd93dac05988c467a9d26bb720a1f24122c0e12053e1b1c1c9	fd6caecccc382d836c21e0aa334aee1b0383d48f37942b2689e415a5924bbd1a	dbe35f92f15b9ccd93dac05988c467a9d26bb720a1f24122c0e12053e1b1c1c9
ycbF	002fec7ef2c23ab0ce195c4134bc70c083a97baf2d7f5d002e894c31a1b4acec	002fec7ef2c23ab0ce195c4134bc70c083a97baf2d7f5d002e894c31a1b4acec	a352fe0b74fa1a2545a9c88a86649a582f458617c30fe46b8b5aacfee0decfa7	002fec7ef2c23ab0ce195c4134bc70c083a97baf2d7f5d002e894c31a1b4acec	41eb6298ca1dcf7eae928a5a3fc1a27552ef4ed32cbae649ffedc0d34c314001	a352fe0b74fa1a2545a9c88a86649a582f458617c30fe46b8b5aacfee0decfa7	41eb6298ca1dcf7eae928a5a3fc1a27552ef4ed32cbae649ffedc0d34c314001	a352fe0b74fa1a2545a9c88a86649a582f458617c30fe46b8b5aacfee0decfa7	41eb6298ca1dcf7eae928a5a3fc1a27552ef4ed32cbae649ffedc0d34c314001	a352fe0b74fa1a2545a9c88a86649a582f458617c30fe46b8b5aacfee0decfa7
ycbU	0acae99a8563f820a872d1f47e26c2ab6dce999bfd26fe8ba00ceba327fc5ed2	0acae99a8563f820a872d1f47e26c2ab6dce999bfd26fe8ba00ceba327fc5ed2	443b9cc6f0d0c9ce5d4a46ddfd9cafa113f38dc70ab4214f4877d0f6aa9bb1d9	0acae99a8563f820a872d1f47e26c2ab6dce999bfd26fe8ba00ceba327fc5ed2	855ae4d317a568537fd0e5314bcd108e940ef33e643555dc4246cd4d578bc0f9	443b9cc6f0d0c9ce5d4a46ddfd9cafa113f38dc70ab4214f4877d0f6aa9bb1d9	855ae4d317a568537fd0e5314bcd108e940ef33e643555dc4246cd4d578bc0f9	443b9cc6f0d0c9ce5d4a46ddfd9cafa113f38dc70ab4214f4877d0f6aa9bb1d9	855ae4d317a568537fd0e5314bcd108e940ef33e643555dc4246cd4d578bc0f9	443b9cc6f0d0c9ce5d4a46ddfd9cafa113f38dc70ab4214f4877d0f6aa9bb1d9
ycbX	1ab600d207fb090afb2971ef5a7a4f08f760e4ead8c3df8684b3638bb05979c9	1ab600d207fb090afb2971ef5a7a4f08f760e4ead8c3df8684b3638bb05979c9	c5786b64c910f487bf3b5ed2670185a54718e3145b8b71ffcafe530c1d3a0e37	1ab600d207fb090afb2971ef5a7a4f08f760e4ead8c3df8684b3638bb05979c9	5be85953e57faf28ef11abbb60f136d2e1dbc20cc8b44569be241529e71b9e9b	c5786b64c910f487bf3b5ed2670185a54718e3145b8b71ffcafe530c1d3a0e37	5be85953e57faf28ef11abbb60f136d2e1dbc20cc8b44569be241529e71b9e9b	c5786b64c910f487bf3b5ed2670185a54718e3145b8b71ffcafe530c1d3a0e37	5be85953e57faf28ef11abbb60f136d2e1dbc20cc8b44569be241529e71b9e9b	c5786b64c910f487bf3b5ed2670185a54718e3145b8b71ffcafe530c1d3a0e37
yccA	12c7595dfedc97d0bf7f758a86a306dcc3b541402e3e3e5fdcfe5e45d70ec6b9	12c7595dfedc97d0bf7f758a86a306dcc3b541402e3e3e5fdcfe5e45d70ec6b9	d33dde42abb6729012af91f72f65fca3b07d3b8829fcde34f16f421b1af74769	12c7595dfedc97d0bf7f758a86a306dcc3b541402e3e3e5fdcfe5e45d70ec6b9	ef91407cfeb5be4146ac863fca67cdf5e12d86443a3d271c4b8c7e108f151e16	d33dde42abb6729012af91f72f65fca3b07d3b8829fcde34f16f421b1af74769	ef91407cfeb5be4146ac863fca67cdf5e12d86443a3d271c4b8c7e108f151e16	d33dde42abb6729012af91f72f65fca3b07d3b8829fcde34f16f421b1af74769	ef91407cfeb5be4146ac863fca67cdf5e12d86443a3d271c4b8c7e108f151e16	d33dde42abb6729012af91f72f65fca3b07d3b8829fcde34f16f421b1af74769
yccF	4e32c40af24e7112df39a110f3efe25bbe5f0d3ede3c89df9ebca560d88c2881	4e32c40af24e7112df39a110f3efe25bbe5f0d3ede3c89df9ebca560d88c2881	28a58d882c4e23cc7cd4420e8a596ac14c46596d6dc1e2cea2429c97280b6c71	4e32c40af24e7112df39a110f3efe25bbe5f0d3ede3c89df9ebca560d88c2881	8e66f3bfc36acb2d12dd6c2a1a2c3a3c8dabcc17024190c0582c1a4c3d7be8a2	28a58d882c4e23cc7cd4420e8a596ac14c46596d6dc1e2cea2429c97280b6c71	8e66f3bfc36acb2d12dd6c2a1a2c3a3c8dabcc17024190c0582c1a4c3d7be8a2	28a58d882c4e23cc7cd4420e8a596ac14c46596d6dc1e2cea2429c97280b6c71	8e66f3bfc36acb2d12dd6c2a1a2c3a3c8dabcc17024190c0582c1a4c3d7be8a2	28a58d882c4e23cc7cd4420e8a596ac14c46596d6dc1e2cea2429c97280b6c71
yccJ	3bccae00fd6968d0820b96b4915679d40a0c034d731d81be1ad6566bcf38c8c9	3bccae00fd6968d0820b96b4915679d40a0c034d731d81be1ad6566bcf38c8c9	3bccae00fd6968d0820b96b4915679d40a0c034d731d81be1ad6566bcf38c8c9	3bccae00fd6968d0820b96b4915679d40a0c034d731d81be1ad6566bcf38c8c9	3bccae00fd6968d0820b96b4915679d40a0c034d731d81be1ad6566bcf38c8c9	3bccae00fd6968d0820b96b4915679d40a0c034d731d81be1ad6566bcf38c8c9	3bccae00fd6968d0820b96b4915679d40a0c034d731d81be1ad6566bcf38c8c9	3bccae00fd6968d0820b96b4915679d40a0c034d731d81be1ad6566bcf38c8c9	3bccae00fd6968d0820b96b4915679d40a0c034d731d81be1ad6566bcf38c8c9	3bccae00fd6968d0820b96b4915679d40a0c034d731d81be1ad6566bcf38c8c9
yccS_2	d50469639727ebe87faf14e5e34fc907ea38b6e8d5e28b68e6ff368214895914	d50469639727ebe87faf14e5e34fc907ea38b6e8d5e28b68e6ff368214895914	93fa2581a906b11b3024cab75ee3d707c030c215ef979d401cbb45c1b885142c	d50469639727ebe87faf14e5e34fc907ea38b6e8d5e28b68e6ff368214895914	9d8d4386c582c1804f02ef95e171d0eccd4c5cfb48f052999571c38f69103ed1	93fa2581a906b11b3024cab75ee3d707c030c215ef979d401cbb45c1b885142c	9d8d4386c582c1804f02ef95e171d0eccd4c5cfb48f052999571c38f69103ed1	93fa2581a906b11b3024cab75ee3d707c030c215ef979d401cbb45c1b885142c	9d8d4386c582c1804f02ef95e171d0eccd4c5cfb48f052999571c38f69103ed1	93fa2581a906b11b3024cab75ee3d707c030c215ef979d401cbb45c1b885142c
yccU	8a3e8ac444225673d2f9fe94a3fd18fea5952209a5c394bce2b3eea0ba6c0043	8a3e8ac444225673d2f9fe94a3fd18fea5952209a5c394bce2b3eea0ba6c0043	bb5e896d59cf58b2c95f0d9ac131aa132e1e94bd4031281393a8154f5857323b	8a3e8ac444225673d2f9fe94a3fd18fea5952209a5c394bce2b3eea0ba6c0043	bf79b1c0e4fd909ff2f58780742f78ec2116cf9f06acbcc3a6366edf6b531bac	bb5e896d59cf58b2c95f0d9ac131aa132e1e94bd4031281393a8154f5857323b	bf79b1c0e4fd909ff2f58780742f78ec2116cf9f06acbcc3a6366edf6b531bac	bb5e896d59cf58b2c95f0d9ac131aa132e1e94bd4031281393a8154f5857323b	bf79b1c0e4fd909ff2f58780742f78ec2116cf9f06acbcc3a6366edf6b531bac	bb5e896d59cf58b2c95f0d9ac131aa132e1e94bd4031281393a8154f5857323b
ycdX	b8b5f86c3e6e064d552fc2d9a877c5817b62bf9b7c4b17cf50ee526e1b6b6b61	b8b5f86c3e6e064d552fc2d9a877c5817b62bf9b7c4b17cf50ee526e1b6b6b61	7bfbc6020b9bbd7505a010557accd6ed012288bc67776ffc387149c7a68587e0	b8b5f86c3e6e064d552fc2d9a877c5817b62bf9b7c4b17cf50ee526e1b6b6b61	ee809c0b8c190b2c5bb780c8b6aa94d6a444bba35a887f5a89c091814f3777b7	7bfbc6020b9bbd7505a010557accd6ed012288bc67776ffc387149c7a68587e0	ee809c0b8c190b2c5bb780c8b6aa94d6a444bba35a887f5a89c091814f3777b7	7bfbc6020b9bbd7505a010557accd6ed012288bc67776ffc387149c7a68587e0	ee809c0b8c190b2c5bb780c8b6aa94d6a444bba35a887f5a89c091814f3777b7	7bfbc6020b9bbd7505a010557accd6ed012288bc67776ffc387149c7a68587e0
ycdY	9a6a4f3968da9b6303790fc74988deaf5b1e2ba6d26bae26b9301f1366b8d84a	9a6a4f3968da9b6303790fc74988deaf5b1e2ba6d26bae26b9301f1366b8d84a	9a6a4f3968da9b6303790fc74988deaf5b1e2ba6d26bae26b9301f1366b8d84a	9a6a4f3968da9b6303790fc74988deaf5b1e2ba6d26bae26b9301f1366b8d84a	8c97932ed4b9a858746822edcba1211403691092aa9878d53b457f5421ad0b93	9a6a4f3968da9b6303790fc74988deaf5b1e2ba6d26bae26b9301f1366b8d84a	8c97932ed4b9a858746822edcba1211403691092aa9878d53b457f5421ad0b93	9a6a4f3968da9b6303790fc74988deaf5b1e2ba6d26bae26b9301f1366b8d84a	8c97932ed4b9a858746822edcba1211403691092aa9878d53b457f5421ad0b93	9a6a4f3968da9b6303790fc74988deaf5b1e2ba6d26bae26b9301f1366b8d84a
ycdZ	461dfa4426e3ee3f298d0f9b35df810649f97ab00a08b4234ceca9d7b96d26ee	461dfa4426e3ee3f298d0f9b35df810649f97ab00a08b4234ceca9d7b96d26ee	cc69e4a1b1ab0800bc01bbe713dcd112ca67a8c70351c7135158c40a804db478	461dfa4426e3ee3f298d0f9b35df810649f97ab00a08b4234ceca9d7b96d26ee	a545fab418e07a0c607972adb236cdc1f789a10622688e1885bf494eab9bdd92	cc69e4a1b1ab0800bc01bbe713dcd112ca67a8c70351c7135158c40a804db478	a545fab418e07a0c607972adb236cdc1f789a10622688e1885bf494eab9bdd92	cc69e4a1b1ab0800bc01bbe713dcd112ca67a8c70351c7135158c40a804db478	a545fab418e07a0c607972adb236cdc1f789a10622688e1885bf494eab9bdd92	cc69e4a1b1ab0800bc01bbe713dcd112ca67a8c70351c7135158c40a804db478
